year,month,dom,hour,rf_,RH1000,RH925,RH850,RH700,RH500,RH400,RH300,RH250,RH150
2005,5,22,20,0.0,75.7,56.9,56.1,37.2,27.2,11.3,4.0,3.7,13.2
2005,5,23,9,1.5,80.0,82.6,77.0,80.4,80.7,60.5,17.7,9.1,13.3
2005,5,23,20,0.0,-99999.0,86.3,83.0,53.6,42.1,9.2,12.9,48.0,27.8
2005,5,24,9,1.5,90.3,83.0,83.2,90.9,80.1,79.3,65.4,53.4,27.9
2005,5,24,20,0.0,-99999.0,76.3,72.8,78.2,73.6,71.6,64.6,53.1,17.9
2005,5,25,8,0.0,86.1,78.6,76.0,66.2,19.3,15.0,11.3,10.2,15.2
2005,5,25,20,0.0,83.5,92.8,84.8,83.2,23.2,12.4,30.7,61.2,28.0
2005,5,26,8,0.0,80.9,92.8,82.1,57.9,45.9,72.9,56.3,38.2,20.7
2005,5,26,20,0.0,95.9,92.9,95.1,91.6,85.9,82.7,46.3,60.7,37.4
2005,5,27,8,0.0,98.8,88.4,92.1,90.3,32.7,60.6,13.1,38.2,27.5
2005,5,28,8,0.0,-99999.0,89.0,89.8,94.1,53.9,12.7,31.1,21.8,20.5
2005,5,28,20,0.0,-99999.0,92.9,93.3,78.2,15.0,16.6,11.8,48.2,32.3
2005,5,29,8,0.0,73.7,93.9,80.9,62.1,21.5,24.9,20.0,11.8,17.8
2005,5,29,20,0.0,76.2,68.7,82.0,77.3,27.7,20.6,4.6,17.1,15.3
2005,5,30,8,0.0,61.2,83.7,67.9,75.0,49.4,11.5,20.2,34.0,18.0
2005,5,30,20,0.0,82.0,73.3,87.0,66.5,49.5,11.6,18.2,24.3,18.0
2005,5,31,8,0.0,-99999.0,92.8,90.9,66.5,25.5,20.4,41.7,47.5,13.0
2005,5,31,20,0.0,-99999.0,84.1,75.7,62.3,46.1,29.8,62.1,42.6,7.2
2005,6,1,8,0.0,-99999.0,81.0,64.0,71.1,68.7,24.7,22.2,17.5,18.0
2005,6,1,20,0.5,-99999.0,90.7,95.1,81.1,69.4,68.8,34.4,53.6,32.9
2005,6,2,9,2.5,-99999.0,86.9,88.2,71.2,75.1,51.1,38.6,31.0,-99999.0
2005,6,2,20,0.0,-99999.0,86.9,82.8,76.0,63.3,74.9,70.9,63.9,-99999.0
2005,6,3,8,0.0,-99999.0,95.8,76.3,71.4,89.9,95.2,42.5,31.4,37.8
2005,6,3,20,0.0,-99999.0,83.3,89.9,94.1,91.4,86.4,73.1,61.3,32.9
2005,6,4,8,0.0,-99999.0,84.8,86.0,90.4,76.1,67.8,51.7,22.4,24.4
2005,6,4,20,0.0,-99999.0,84.3,75.9,87.4,86.0,86.4,68.3,48.7,38.3
2005,6,5,8,0.0,-99999.0,79.2,83.3,78.9,82.7,35.8,64.4,62.4,21.3
2005,6,5,20,0.0,-99999.0,83.5,87.6,77.4,71.2,80.3,78.6,31.4,24.7
2005,6,6,8,0.0,-99999.0,87.1,73.3,78.4,79.1,57.1,37.4,32.9,-99999.0
2005,6,6,20,0.0,-99999.0,95.1,93.9,82.3,71.8,74.0,31.7,35.0,-99999.0
2005,6,7,21,0.0,-99999.0,94.0,87.0,81.8,90.1,43.4,28.5,24.9,33.2
2005,6,8,8,0.0,-99999.0,94.0,49.1,90.4,58.8,67.9,42.5,34.7,28.5
2005,6,8,20,0.0,-99999.0,64.4,-99999.0,75.8,76.8,55.9,51.7,43.4,33.0
2005,6,9,8,0.0,-99999.0,92.2,78.1,72.2,70.0,39.7,56.9,48.1,18.3
2005,6,9,20,0.0,-99999.0,94.0,95.1,80.8,80.6,72.7,51.8,17.6,13.4
2005,6,10,8,0.0,-99999.0,95.8,93.3,84.1,70.2,47.0,10.7,9.4,7.3
2005,6,10,20,0.0,-99999.0,74.2,77.3,71.5,54.6,47.2,8.5,5.2,13.8
2005,6,11,8,0.0,-99999.0,80.3,73.1,73.4,68.5,12.8,6.0,3.5,13.4
2005,6,11,20,0.0,-99999.0,69.2,73.2,85.7,63.4,10.6,3.0,12.6,28.9
2005,6,12,8,0.0,-99999.0,83.3,77.3,89.9,76.8,-99999.0,34.8,43.8,24.7
2005,6,12,20,3.0,-99999.0,92.4,80.8,89.2,79.1,56.3,66.0,48.9,21.5
2005,6,13,8,1.0,-99999.0,89.1,93.9,86.9,71.8,74.5,47.3,31.8,21.3
2005,6,13,20,0.0,-99999.0,85.4,84.5,94.8,78.1,36.4,42.9,35.4,33.2
2005,6,14,8,0.0,-99999.0,89.1,85.0,66.8,80.5,56.0,28.8,39.4,33.1
2005,6,14,20,0.0,-99999.0,90.2,91.1,89.4,96.4,90.1,80.4,71.2,38.3
2005,6,15,20,12.0,-99999.0,96.4,97.5,92.3,97.1,85.7,80.4,67.5,38.1
2005,6,16,8,0.0,-99999.0,96.4,93.3,91.7,82.3,92.2,51.9,63.1,24.0
2005,6,16,20,0.0,-99999.0,73.4,72.9,85.0,97.1,90.1,46.9,71.6,37.6
2005,6,17,8,0.0,-99999.0,83.5,80.2,78.3,90.7,82.9,72.2,53.9,23.7
2005,6,17,20,3.5,-99999.0,95.3,91.0,62.1,58.6,95.2,67.6,61.2,32.5
2005,6,18,8,0.0,-99999.0,86.9,86.5,81.1,92.0,92.1,72.8,65.5,27.6
2005,6,18,20,0.0,-99999.0,88.0,83.2,47.2,58.8,90.6,56.8,9.8,28.1
2005,6,19,8,0.0,-99999.0,82.8,84.9,74.8,69.8,71.8,31.3,38.9,27.8
2005,6,19,20,0.0,-99999.0,92.4,80.3,54.2,49.9,36.0,65.7,63.3,32.7
2005,6,20,8,0.0,-99999.0,88.0,80.2,82.2,82.9,76.3,35.0,61.6,21.2
2005,6,20,20,0.0,-99999.0,87.0,75.8,66.6,59.0,71.8,67.6,63.9,32.9
2005,6,21,8,1.0,-99999.0,95.8,93.3,94.1,94.2,67.9,62.7,25.3,28.2
2005,6,21,20,0.0,-99999.0,90.2,92.1,66.6,68.6,67.8,64.8,62.7,32.9
2005,6,22,8,0.0,-99999.0,84.9,93.3,58.0,63.1,89.3,63.5,60.1,37.7
2005,6,22,20,0.0,-99999.0,94.1,89.9,89.2,54.0,51.6,76.4,59.9,37.6
2005,6,23,20,0.5,-99999.0,97.0,80.2,62.3,72.3,87.8,77.2,69.9,37.0
2005,6,24,8,11.5,-99999.0,91.8,87.6,79.4,95.5,86.3,75.0,64.3,32.4
2005,6,24,20,1.5,-99999.0,95.2,93.9,71.2,73.6,80.0,51.5,53.6,32.2
2005,6,25,8,0.0,-99999.0,82.2,84.8,57.8,28.0,65.9,18.3,6.4,23.7
2005,6,25,20,1.0,-99999.0,82.2,92.7,89.8,53.9,66.0,20.5,27.5,28.2
2005,6,26,9,1.0,-99999.0,88.5,96.9,54.3,49.6,38.9,28.0,30.5,24.3
2005,6,26,20,0.0,-99999.0,93.0,94.5,66.7,46.0,27.1,41.8,61.9,21.2
2005,6,27,8,0.0,-99999.0,77.8,68.2,54.3,42.1,26.8,15.9,47.6,6.3
2005,6,27,20,0.0,-99999.0,91.8,68.4,58.1,58.3,29.6,56.3,66.6,28.6
2005,6,28,8,0.0,-99999.0,82.2,78.0,75.8,53.9,18.5,33.9,42.6,20.1
2005,6,28,20,0.0,-99999.0,84.8,78.1,66.5,80.8,38.8,16.4,7.4,20.6
2005,6,29,8,0.0,-99999.0,83.2,85.9,66.4,49.8,46.7,27.7,9.3,27.6
2005,6,29,20,0.0,-99999.0,87.3,78.2,92.2,63.2,39.3,56.7,31.1,17.7
2005,6,30,8,0.0,-99999.0,92.9,84.2,75.1,84.0,73.0,38.0,27.4,23.7
2005,6,30,22,2.5,84.5,81.0,89.2,88.5,94.2,91.4,77.0,67.0,-99999.0
2005,7,1,8,0.0,85.0,82.1,72.8,72.6,87.2,82.7,73.2,59.2,13.3
2005,7,1,20,1.5,86.6,83.2,76.1,57.6,63.0,65.7,37.7,47.4,5.1
2005,7,2,8,0.0,76.4,73.3,75.4,61.9,45.6,24.1,7.7,4.8,3.8
2005,7,2,20,0.0,74.3,78.1,75.0,50.5,53.6,72.1,56.1,42.5,7.4
2005,7,3,8,0.0,77.9,80.1,63.9,50.3,49.8,32.5,37.1,4.9,11.4
2005,7,3,20,0.0,78.6,57.3,64.0,53.8,62.9,15.3,5.8,21.7,11.4
2005,7,4,8,0.0,74.3,86.3,79.2,43.8,38.5,16.5,27.8,12.1,21.2
2005,7,4,20,0.0,74.5,74.4,64.0,50.2,35.5,15.4,16.3,34.5,21.2
2005,7,5,8,0.0,83.7,83.7,72.7,27.8,14.5,4.8,14.5,7.2,17.7
2005,7,5,20,0.0,-99999.0,84.3,72.9,23.9,13.8,11.4,11.4,3.5,9.9
2005,7,6,8,0.0,-99999.0,73.5,56.0,40.5,3.9,16.8,1.9,12.1,18.4
2005,7,6,20,0.0,-99999.0,77.0,79.7,25.9,28.3,17.2,2.8,22.0,18.7
2005,7,7,20,0.0,-99999.0,77.4,88.2,88.7,50.2,15.3,13.1,54.0,33.0
2005,7,8,8,0.0,81.7,57.0,76.4,84.5,18.2,5.9,20.5,31.3,-99999.0
2005,7,8,20,0.0,81.8,86.3,68.0,83.3,79.0,30.0,20.5,15.8,18.3
2005,7,9,8,0.0,69.9,84.7,85.3,66.2,70.9,50.9,1.0,10.9,13.6
2005,7,9,20,0.0,77.9,91.2,68.3,62.0,91.3,35.7,2.0,24.7,18.5
2005,7,10,8,2.5,76.1,85.3,88.7,54.1,62.8,24.5,10.6,15.2,28.1
2005,7,10,20,0.0,70.0,90.1,93.9,44.0,35.9,16.7,10.4,8.3,18.3
2005,7,11,8,0.0,74.2,91.2,55.9,43.8,35.8,22.5,14.4,13.4,17.9
2005,7,11,20,0.0,62.1,60.9,75.1,54.2,42.4,18.6,12.9,9.3,11.3
2005,7,12,8,0.0,70.0,73.4,81.1,66.6,35.4,24.2,11.3,14.7,8.2
2005,7,12,20,0.0,62.1,69.0,75.1,53.9,16.3,9.0,5.0,7.1,15.0
2005,7,13,8,0.0,78.8,80.6,79.0,58.0,19.6,5.9,7.0,14.5,17.6
2005,7,13,20,0.0,65.9,83.7,64.0,62.1,23.4,20.1,8.1,7.1,32.2
2005,7,14,8,0.0,80.3,80.1,87.0,62.1,16.2,9.7,10.0,16.7,17.7
2005,7,14,20,0.0,66.0,64.9,56.3,50.2,6.9,24.2,36.7,6.9,27.8
2005,7,15,8,0.0,74.4,93.0,75.1,53.7,17.8,17.9,13.6,7.8,6.0
2005,7,15,20,0.0,58.4,60.9,59.9,27.9,45.8,29.5,11.5,9.1,9.6
2005,7,16,8,0.0,70.0,73.4,63.8,66.2,53.5,20.2,16.0,23.9,4.9
2005,7,16,20,0.0,76.0,88.5,49.3,46.8,19.6,8.3,20.0,17.0,5.9
2005,7,17,8,0.0,85.8,83.2,88.7,50.1,21.3,14.9,9.1,1.9,3.7
2005,7,17,20,0.0,-99999.0,54.4,56.7,37.7,9.6,7.3,8.1,3.5,13.8
2005,7,18,8,0.0,-99999.0,69.5,74.1,26.1,12.5,11.1,10.3,1.0,7.7
2005,7,18,20,0.0,-99999.0,65.9,68.9,47.0,23.8,18.6,8.6,28.2,33.7
2005,7,19,8,0.0,-99999.0,57.8,68.6,50.6,46.1,60.4,62.1,5.8,29.0
2005,7,19,20,0.0,-99999.0,-99999.0,64.7,66.6,68.1,35.7,27.6,8.7,33.3
2005,7,20,8,0.0,-99999.0,57.8,68.8,81.0,39.2,60.5,27.8,10.7,18.6
2005,7,20,20,0.0,-99999.0,89.7,84.1,50.5,30.4,35.6,22.6,15.6,29.2
2005,7,21,8,0.0,-99999.0,77.0,68.7,66.6,30.6,27.1,38.0,31.0,29.0
2005,7,21,20,0.0,-99999.0,89.6,80.2,71.2,63.1,66.0,22.9,11.0,33.3
2005,7,22,20,0.0,-99999.0,60.9,56.2,66.3,85.9,66.1,34.7,38.9,37.8
2005,7,23,8,0.0,-99999.0,79.7,82.7,66.3,33.1,27.2,46.4,42.9,28.2
2005,7,23,20,0.0,-99999.0,73.6,79.6,77.4,38.7,77.4,67.9,48.0,32.8
2005,7,24,8,0.0,-99999.0,73.5,68.2,73.6,25.7,11.0,11.4,14.6,8.4
2005,7,24,20,0.0,-99999.0,81.2,60.0,71.7,16.3,18.1,4.8,3.6,1.0
2005,7,25,8,0.0,-99999.0,69.0,68.2,46.4,17.9,7.7,8.6,1.9,7.4
2005,7,25,20,0.0,-99999.0,75.0,52.8,16.1,5.1,12.0,1.0,1.0,13.8
2005,7,26,8,0.0,-99999.0,80.2,86.5,57.9,3.8,8.0,1.0,1.0,7.4
2005,7,26,20,0.0,-99999.0,69.2,64.1,27.6,4.8,2.0,2.4,4.7,8.8
2005,7,27,8,0.0,-99999.0,79.0,48.7,32.0,9.7,29.7,2.8,4.6,11.7
2005,7,27,20,0.0,-99999.0,73.4,30.8,37.7,10.7,39.3,6.7,4.0,10.0
2005,7,28,8,0.0,-99999.0,90.6,72.8,54.1,42.7,15.6,38.2,3.9,5.2
2005,7,28,20,0.0,-99999.0,88.5,73.0,71.9,71.8,27.5,25.6,20.0,18.5
2005,7,29,8,1.0,-99999.0,91.2,86.0,72.9,70.7,60.9,56.6,31.2,13.5
2005,7,29,20,1.0,-99999.0,92.4,91.6,78.0,86.8,87.9,80.2,60.1,33.1
2005,7,30,8,1.0,-99999.0,83.2,91.0,88.6,79.2,69.8,69.1,60.1,28.2
2005,7,30,20,0.0,-99999.0,89.0,68.4,81.7,89.4,85.7,78.0,67.9,37.7
2005,7,31,8,12.5,94.8,87.4,93.9,76.8,85.3,77.4,65.5,-99999.0,-99999.0
2005,7,31,20,0.0,94.8,81.7,95.1,73.9,49.9,35.8,71.3,59.5,28.6
2005,8,1,8,0.0,81.7,85.8,76.0,37.8,32.8,35.3,33.9,30.6,9.9
2005,8,1,20,0.0,84.8,69.2,64.1,30.1,23.2,35.5,19.9,21.5,24.6
2005,8,2,8,0.0,88.8,92.9,76.0,35.0,11.2,26.8,7.3,11.5,6.3
2005,8,2,20,0.0,-99999.0,57.4,60.2,28.3,13.8,10.0,2.0,1.0,7.3
2005,8,3,8,0.0,-99999.0,83.1,60.0,37.9,17.8,6.0,6.8,3.9,9.9
2005,8,3,20,0.0,-99999.0,76.9,46.7,22.8,19.8,8.4,13.3,6.6,10.1
2005,8,4,8,0.0,-99999.0,88.0,68.5,26.1,16.3,9.1,4.6,2.0,6.3
2005,8,4,20,0.0,-99999.0,83.9,60.5,54.0,17.8,10.4,11.6,24.8,14.1
2005,8,5,8,0.0,-99999.0,84.4,73.1,71.2,70.3,39.2,4.1,34.8,18.8
2005,8,5,20,0.0,-99999.0,75.4,64.5,66.7,9.7,55.6,51.5,54.0,25.4
2005,8,6,8,0.0,-99999.0,78.0,80.4,82.1,16.5,69.9,57.1,25.1,25.2
2005,8,6,20,0.0,-99999.0,74.0,64.4,53.9,11.6,29.7,15.2,15.8,16.2
2005,8,7,8,0.0,-99999.0,87.0,76.9,66.5,32.8,24.7,6.2,2.8,10.3
2005,8,7,20,0.0,-99999.0,69.2,60.4,66.6,35.7,21.0,25.6,7.7,15.9
2005,8,8,8,0.0,-99999.0,76.4,72.9,75.7,15.1,47.3,25.6,24.8,8.5
2005,8,8,20,0.0,-99999.0,85.3,60.2,40.5,79.8,68.1,46.7,17.7,8.4
2005,8,9,8,0.0,-99999.0,92.4,86.0,89.2,69.6,55.6,34.6,15.7,28.2
2005,8,9,20,0.0,-99999.0,94.1,95.1,90.5,58.9,55.6,31.5,35.0,33.2
2005,8,10,8,0.0,-99999.0,87.4,74.1,75.7,58.5,42.5,14.7,12.0,20.9
2005,8,10,20,0.0,-99999.0,95.2,95.1,80.7,68.4,55.6,10.7,10.9,15.5
2005,8,11,8,1.0,-99999.0,86.3,74.2,66.6,46.2,46.9,6.6,9.3,11.3
2005,8,11,20,0.0,-99999.0,81.2,68.4,58.1,58.3,22.7,22.8,53.8,15.6
2005,8,12,8,0.0,-99999.0,65.0,56.3,50.6,28.3,35.4,20.2,9.6,13.2
2005,8,12,20,0.5,-99999.0,69.9,75.2,71.5,14.3,2.8,11.2,62.0,28.6
2005,8,13,8,0.0,-99999.0,83.3,81.8,96.0,58.4,89.9,51.8,54.1,-99999.0
2005,8,14,8,0.0,-99999.0,92.9,64.3,40.8,63.1,76.8,62.6,53.6,28.2
2005,8,14,20,0.0,-99999.0,89.6,83.8,43.5,32.7,39.1,77.7,53.7,18.1
2005,8,15,8,0.5,-99999.0,89.0,81.1,75.3,58.3,60.5,62.5,38.7,17.7
2005,8,15,20,0.0,-99999.0,91.7,84.3,73.8,92.7,84.9,74.1,64.7,32.1
2005,8,16,20,0.0,-99999.0,94.0,89.1,88.0,77.8,39.2,33.9,65.0,24.2
2005,8,17,8,0.0,-99999.0,85.2,93.8,71.3,53.7,15.2,12.5,7.8,9.6
2005,8,17,20,0.5,-99999.0,86.2,84.8,92.9,82.8,39.3,11.5,10.4,27.8
2005,8,18,8,0.0,100.0,89.5,88.1,80.0,68.3,55.9,27.6,42.9,20.7
2005,8,18,20,0.0,-99999.0,88.4,95.0,78.5,84.8,94.5,51.2,64.7,32.0
2005,8,19,8,1.0,-99999.0,84.1,95.0,86.8,91.4,84.2,31.0,34.3,20.4
2005,8,20,20,13.0,-99999.0,98.8,100.0,100.0,100.0,94.5,56.9,43.1,-99999.0
2005,8,21,8,0.0,-99999.0,92.4,87.1,94.8,90.6,60.6,14.6,24.4,17.7
2005,8,21,20,0.0,-99999.0,86.3,83.2,54.3,91.3,87.0,73.4,63.2,37.4
2005,8,22,8,0.0,77.4,92.3,84.7,72.8,63.0,65.9,56.4,42.7,20.7
2005,8,22,20,0.0,74.8,90.1,73.3,58.0,25.5,66.3,72.6,60.1,32.5
2005,8,23,8,0.0,86.7,79.6,74.7,57.9,42.1,55.4,56.2,10.6,23.9
2005,8,23,20,0.0,75.7,82.2,68.4,66.6,42.2,32.5,37.8,15.4,15.4
2005,8,24,8,0.0,95.9,81.2,60.1,74.6,45.6,32.9,5.9,27.3,17.6
2005,8,24,20,0.0,-99999.0,73.6,74.8,81.1,68.7,60.4,71.2,53.4,32.0
2005,8,25,8,0.0,-99999.0,84.2,81.1,72.2,92.7,60.5,50.9,21.7,11.0
2005,8,25,20,0.0,74.6,81.6,78.0,62.1,82.1,79.2,41.9,24.6,17.7
2005,8,26,8,0.0,79.1,92.9,84.2,82.1,63.0,39.2,51.0,53.1,5.1
2005,8,26,20,0.0,76.9,94.0,89.8,78.4,82.1,51.0,20.2,24.3,18.1
2005,8,27,8,0.0,79.6,91.2,83.7,76.2,68.1,35.4,37.6,21.6,13.2
2005,8,27,20,0.0,78.3,89.0,74.7,62.0,35.9,50.7,41.7,38.1,18.0
2005,8,28,8,0.0,75.5,86.3,90.9,34.9,14.9,32.2,30.5,47.1,12.9
2005,8,28,20,0.0,85.7,85.3,74.7,76.3,16.3,20.1,33.8,15.0,11.3
2005,8,29,8,0.0,83.7,80.1,74.1,50.4,25.2,42.3,3.9,6.2,7.2
2005,8,29,20,0.0,85.8,78.1,68.2,66.4,53.9,32.5,2.8,13.3,9.5
2005,8,30,8,19.0,-99999.0,92.9,93.9,94.2,76.2,60.5,37.6,33.5,15.8
2005,8,30,20,0.0,-99999.0,76.3,72.9,61.9,12.7,29.9,30.5,8.1,4.4
2005,8,31,8,0.0,-99999.0,74.5,64.0,25.7,12.5,27.2,55.9,12.2,6.2
2005,8,31,20,0.0,-99999.0,69.7,77.4,62.1,39.1,12.7,25.6,19.8,33.4
2005,9,1,8,0.0,-99999.0,61.0,52.8,66.6,36.2,11.6,22.7,8.7,29.2
2005,9,1,20,0.0,-99999.0,54.0,76.1,37.9,14.1,15.6,3.0,44.3,33.7
2005,9,2,8,0.0,-99999.0,60.7,64.0,22.2,82.1,78.2,62.7,54.3,25.3
2005,9,2,20,0.0,-99999.0,57.2,68.1,46.9,49.7,78.3,64.5,53.9,21.5
2005,9,3,8,0.0,-99999.0,80.7,68.2,73.0,92.1,73.2,46.7,43.2,21.3
2005,9,3,20,0.0,-99999.0,81.2,81.2,53.8,58.3,55.7,81.4,53.5,21.2
2005,9,4,8,17.5,-99999.0,84.2,75.1,46.6,76.1,55.5,46.3,30.8,28.1
2005,9,4,20,0.0,-99999.0,91.7,77.2,89.2,77.9,82.8,56.5,30.8,37.8
2005,9,5,8,0.0,82.6,68.8,63.6,71.1,62.8,55.4,20.2,27.2,11.6
2005,9,5,20,0.0,74.2,53.6,78.5,66.4,63.2,43.0,37.8,27.2,5.5
2005,9,6,8,0.0,77.8,78.1,77.0,61.8,49.6,46.3,24.6,23.7,2.7
2005,9,6,20,0.0,96.0,69.3,72.9,79.5,49.8,39.1,24.6,9.4,6.6
2005,9,7,8,0.0,58.0,60.9,63.9,74.0,42.0,35.3,16.0,10.4,10.4
2005,9,7,20,0.0,74.8,79.2,75.7,92.8,49.6,32.4,10.3,8.3,16.3
2005,9,8,8,0.0,79.2,84.6,85.8,77.1,42.2,26.7,7.9,4.8,24.6
2005,9,8,20,0.0,65.8,91.7,81.0,89.1,53.6,26.7,56.1,10.3,24.6
2005,9,9,8,0.0,69.7,64.4,84.2,71.9,53.2,60.0,27.2,18.8,18.2
2005,9,9,20,0.0,65.7,68.8,72.6,82.0,53.5,32.2,50.8,53.1,18.3
2005,9,10,8,0.0,69.7,68.7,83.1,66.2,57.7,35.5,16.2,10.4,7.2
2005,9,10,20,0.0,77.0,78.2,82.1,72.4,72.3,65.7,13.1,8.2,3.7
2005,9,11,8,0.0,84.6,64.7,68.1,61.8,38.6,29.6,5.1,5.0,7.1
2005,9,11,20,0.0,-99999.0,65.2,56.1,61.9,30.3,46.3,27.9,6.6,9.9
2005,9,12,8,0.0,74.3,83.2,78.0,57.6,6.0,15.0,22.4,27.7,21.0
2005,9,12,20,0.0,70.0,77.7,56.2,43.5,58.3,11.2,7.5,7.5,24.3
2005,9,13,8,0.0,78.9,79.2,82.2,62.0,69.9,26.6,66.9,13.1,18.0
2005,9,13,20,0.0,70.0,82.1,68.2,40.3,29.8,16.3,12.2,16.1,2.0
2005,9,14,8,1.0,69.8,91.7,85.8,61.7,20.9,7.3,17.7,9.2,4.9
2005,9,14,20,0.0,74.3,76.0,81.7,53.7,42.1,38.9,18.0,10.4,20.6
2005,9,15,8,0.0,74.2,84.6,72.6,50.0,62.8,35.3,9.2,11.7,17.2
2005,9,15,20,0.0,65.9,65.1,63.9,46.5,19.4,6.0,5.2,11.8,17.5
2005,9,16,8,0.0,69.9,73.9,73.1,27.9,20.8,12.5,12.4,12.9,11.3
2005,9,16,20,0.0,62.1,44.5,68.2,28.0,9.0,5.0,12.4,18.6,6.0
2005,9,17,8,0.0,65.7,86.2,64.0,30.0,14.9,9.0,8.7,2.5,6.0
2005,9,17,20,0.0,79.1,94.0,90.9,84.4,92.0,86.3,56.8,71.8,27.7
2005,9,18,8,0.0,76.1,94.1,87.5,66.6,82.7,79.9,62.1,53.1,23.8
2005,9,18,20,1.5,77.0,92.4,84.3,66.4,33.0,22.5,62.3,53.2,32.3
2005,9,19,8,0.0,79.3,68.9,82.0,66.4,32.7,16.6,10.9,42.2,15.3
2005,9,19,20,0.0,69.8,64.6,63.8,61.8,19.0,11.1,12.4,21.3,9.5
2005,9,20,20,0.0,66.0,75.5,64.0,27.6,10.1,9.5,2.0,13.2,7.2
2005,9,21,8,0.0,81.3,85.8,72.8,25.6,49.1,13.1,10.3,16.9,8.0
2005,9,21,20,0.0,-99999.0,65.4,74.3,19.0,22.9,12.3,2.9,13.5,5.0
2005,9,22,8,0.0,82.8,65.2,64.1,25.3,25.2,21.7,9.7,17.2,20.3
2005,9,22,20,0.0,-99999.0,61.4,72.8,15.9,7.9,76.7,4.2,31.1,15.4
2005,9,23,8,0.0,-99999.0,57.2,73.1,78.9,80.2,39.5,4.2,27.4,15.5
2005,9,23,20,0.0,-99999.0,78.5,74.9,92.9,92.7,71.7,30.9,42.9,21.3
2005,9,24,8,0.0,-99999.0,89.3,90.3,88.0,88.7,60.4,62.1,47.6,28.0
2005,9,24,20,0.0,-99999.0,81.0,67.9,71.4,75.0,27.7,5.9,7.5,28.2
2005,9,25,8,0.5,-99999.0,89.5,83.1,82.7,86.0,86.3,46.2,47.8,15.6
2005,9,25,20,2.0,-99999.0,84.1,88.0,78.1,96.3,87.8,20.6,59.4,37.3
2005,9,26,9,4.0,78.9,91.1,89.1,77.0,89.9,68.7,55.9,53.2,20.5
2005,9,26,20,0.0,79.2,82.0,92.1,80.4,67.8,86.1,56.3,30.5,15.4
2005,9,27,8,1.0,79.7,95.2,96.3,92.8,92.6,79.0,55.8,30.0,28.2
2005,9,27,21,0.0,77.2,84.6,88.0,76.1,71.1,54.8,21.6,33.5,8.4
2005,9,28,8,0.0,80.0,84.0,89.7,61.8,73.3,13.5,24.0,29.2,11.5
2005,9,28,20,0.0,74.0,78.0,59.8,73.1,85.6,12.3,50.0,46.7,15.3
2005,9,29,8,0.0,74.4,82.0,87.4,73.5,41.6,14.8,12.1,4.6,2.7
2005,9,29,20,0.0,69.7,73.3,79.0,61.7,10.1,3.0,7.2,4.2,1.9
2005,9,30,8,0.0,74.4,75.1,82.5,53.5,13.2,18.2,7.9,4.1,3.0
2005,9,30,20,0.0,69.8,83.6,73.2,43.1,30.4,26.7,7.9,2.8,3.7
2005,10,1,8,0.0,78.2,80.1,52.3,49.7,10.4,21.7,6.9,8.0,2.7
2005,10,1,20,0.0,74.9,74.8,72.9,53.7,7.1,7.9,1.0,0.9,2.0
2005,10,2,8,0.0,77.2,65.3,68.5,53.6,30.2,26.1,51.2,48.2,24.8
2005,10,2,20,0.0,-99999.0,58.0,68.6,43.5,21.1,12.2,64.9,59.7,33.7
2005,10,3,8,0.0,-99999.0,60.9,60.0,66.2,41.6,67.4,70.4,53.4,24.7
2005,10,3,20,0.0,65.9,69.0,85.8,61.9,23.2,81.2,2.8,42.7,21.2
2005,10,4,8,0.0,57.5,64.2,72.9,61.6,25.1,3.0,9.0,16.6,8.3
2005,10,4,20,0.0,61.7,68.8,88.5,66.3,10.2,24.5,9.1,13.0,9.4
2005,10,5,8,0.0,69.5,85.1,73.9,74.0,13.5,35.1,11.2,11.4,12.7
2005,10,5,20,0.0,69.8,86.7,74.0,20.6,58.1,50.4,5.7,9.0,13.0
2005,10,6,8,0.0,69.5,90.0,82.6,82.6,57.8,60.1,19.6,13.1,23.5
2005,10,6,20,0.0,65.7,80.0,59.8,66.5,62.8,50.4,11.1,7.9,23.7
2005,10,7,8,0.0,78.7,87.8,77.4,83.2,29.8,45.9,9.0,18.7,20.1
2005,10,7,20,0.0,58.2,78.0,84.2,57.5,20.9,41.8,41.1,21.4,9.3
2005,10,8,8,0.0,61.1,73.2,84.2,50.1,19.2,49.9,7.1,18.9,15.1
2005,10,8,20,0.0,48.0,64.3,84.0,81.9,32.5,14.9,14.4,14.9,11.0
2005,10,9,8,0.0,53.5,74.3,77.6,57.5,41.3,10.9,11.5,18.7,12.5
2005,10,9,20,0.0,51.0,68.5,89.0,86.6,62.6,9.1,9.1,13.0,17.5
2005,10,10,8,0.0,65.1,73.3,72.4,70.9,62.7,11.2,17.7,16.7,17.7
2005,10,10,20,0.0,65.3,75.5,63.6,43.1,32.8,15.2,15.8,15.0,23.5
2005,10,11,8,0.0,69.4,79.8,67.8,66.1,6.3,11.3,6.4,21.1,10.8
2005,10,11,20,0.0,65.4,79.3,78.2,66.2,15.0,15.0,7.0,1.0,4.1
2005,10,12,8,0.0,65.2,83.8,77.8,43.4,21.2,14.6,2.0,6.1,5.7
2005,10,12,20,0.0,65.2,85.0,67.9,20.5,21.4,17.8,7.0,7.9,9.4
2005,10,13,8,0.0,73.8,74.9,76.2,27.8,14.9,18.0,2.9,7.7,4.0
